CUSTID,AGE,AGEGRP1,AGEGRP2,AGEGRP3,AGEGRP4,AGEGRP5,AGEGRP6,SEX,EDUC,INCOME,INCGRP1,INCGRP2,INCGRP3,INCGRP4,INCGRP5,INCGRP6,KIDHOME,TEENHOME,GOURMAGS,WINEMAGS,STYLMAGS,HOUSMAGS,SPRTMAGS,TRAVMAGS,CULTMAGS,COMPMAGS,FIRSTPUR,LASTPUR,NPURCH,TBOTTLES,TOTCAT,TOTCREV,TOTCCOST,TOTCPROF,REV1STYR,REVLSTYR,COSTLAST,LTV,PROBSTAY,AVGPURCH,AVGDISC,AVGQUAL,PCTWEB,PERCDR,PERCSR,PERCDW,PERCSW,PERCDE,PERCEX,TOTLCOMP,DATELATE,TOTWCOMP,DATEWRNG,TOTPCOMM,DATELIKE,WINELOVR,WINEKNOW,COMPKNOW,KNOWALTW,STATUS,PARTIES,TRAVEL,CULTURAL,SATISWWW,TRUSTWWW,VALUEWWW,LOYALWWW,FACEBOOK,WINETAST
25080,69,0,0,0,0,0,1,1,16,126215,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,599,28,4,6,7,73.97,78.18,-4.21,37.54,36.43,36.15,1.03,80,18.49,0,86,0,67,0,0,33,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25081,77,0,0,0,0,0,1,1,16,155877,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0,603,4,11,26,7,537.5,448.02,89.48,202.68,420.8,343.67,282.71,80,48.86,0,87,73,58,8,23,0,12,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25082,35,0,0,1,0,0,0,0,13,68855,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,943,40,8,9,11,251.95,228.32,23.63,49.3,127.33,112.87,72.75,90,31.49,0,96,38,67,0,11,11,11,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25083,55,0,0,0,0,1,0,0,18,171475,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,66,65,2,4,1,155.66,126.02,29.64,155.66,155.66,125.52,84.54,70,77.83,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25084,45,0,0,0,1,0,0,0,19,77722,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1355,9,17,21,15,720.37,620.29,100.08,46.98,378.44,317.76,305.28,90,42.37,0,98,47,52,19,10,0,19,5,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25085,47,0,0,0,1,0,0,0,16,40001,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,589,75,6,6,7,40.34,85.33,-44.99,26.43,30.98,60.76,-109.15,80,6.72,52,80,83,50,17,0,17,17,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
25086,70,0,0,0,0,0,1,0,16,89468,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,762,762,1,2,9,41.64,45.32,-3.68,41.64,0,9,-25.24,70,41.64,0,80,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25087,34,0,1,0,0,0,0,1,20,73301,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1418,1022,2,2,16,78.93,79.64,-0.71,54.48,0,16,-44.88,70,39.47,0,96,100,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25088,66,0,0,0,0,0,1,1,20,178079,0,0,0,0,0,1,0,0,2,1,2,1,0,2,2,1,450,70,4,8,5,203.32,168.68,34.64,137.52,93.34,79.68,50.07,80,50.83,0,96,100,25,13,25,0,38,75,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25089,51,0,0,0,1,0,0,1,16,98770,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,296,296,1,1,4,15.42,16.59,-1.17,15.42,15.42,16.34,-2.58,70,15.42,0,89,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25090,38,0,0,1,0,0,0,0,15,100893,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,166,118,3,6,2,156.82,130.96,25.86,156.82,156.82,127.46,82.35,70,52.27,0,99,67,0,33,33,0,33,33,0,.,0,.,0,.,6,6,3,5,4,2,3,2,4,6,4,2,0,0
25091,39,0,0,1,0,0,0,1,17,46593,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,710,474,2,2,8,13.04,39.58,-26.54,13.04,0,8,-22.44,70,6.52,58,82,0,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25092,56,0,0,0,0,1,0,1,15,119847,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,666,53,7,11,8,206.58,351.33,-144.75,102.39,104.2,214.02,-402.53,80,29.51,49,96,71,73,27,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25093,67,0,0,0,0,0,1,1,18,77193,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,880,0,23,37,10,1175.59,959.01,216.58,212.02,622.41,507.94,575.89,90,51.11,0,97,96,62,14,0,14,11,8,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25094,57,0,0,0,0,1,0,1,14,99649,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,310,15,5,10,4,137.8,118.24,19.56,137.8,137.8,114.24,66.08,70,27.56,0,85,80,40,20,0,20,20,20,0,.,0,.,1,310,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25095,32,0,1,0,0,0,0,0,20,44058,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1318,622,3,3,15,15.12,62.72,-47.6,9.65,0,15,-42.07,70,5.04,74,83,100,67,0,0,33,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
25096,48,0,0,0,1,0,0,0,14,71956,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,610,582,2,2,7,20.42,52.15,-31.73,20.42,0,7,-19.63,70,10.21,53,96,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25097,57,0,0,0,0,1,0,0,13,132131,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1422,18,19,39,16,1031.03,1010.71,20.32,37.73,387.72,342.53,227.37,90,54.26,17,90,0,72,10,5,0,13,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25098,40,0,0,1,0,0,0,0,13,29958,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1394,1394,1,1,16,10.18,27.14,-16.96,10.18,0,16,-44.88,70,10.18,0,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25099,25,0,1,0,0,0,0,0,18,32041,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,417,417,1,1,5,6.89,21,-14.11,6.89,0,5,-14.02,70,6.89,65,78,100,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25100,61,0,0,0,0,1,0,0,20,158799,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,0,885,885,1,2,10,107.06,95.89,11.17,107.06,0,10,-28.05,70,107.06,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25101,42,0,0,1,0,0,0,0,15,131903,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,285,14,2,2,4,55.46,48.87,6.59,55.46,55.46,48.37,19.89,70,27.73,0,96,100,0,0,50,50,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25102,43,0,0,1,0,0,0,0,18,94061,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1432,25,8,8,16,69.16,197.87,-128.71,6.44,57.24,157.73,-505.57,90,8.64,71,84,100,88,0,0,13,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25103,38,0,0,1,0,0,0,0,14,115942,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1156,32,10,12,13,235.56,371.86,-136.3,23.08,100.61,145.37,-225.16,90,23.56,41,97,0,25,75,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25104,39,0,0,1,0,0,0,1,15,91091,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1266,1266,1,1,14,19.77,41.52,-21.75,19.77,0,14,-39.27,70,19.77,42,92,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25105,32,0,1,0,0,0,0,1,15,50860,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,67,67,1,1,1,17.6,18.08,-0.48,17.6,17.6,15.08,7.07,70,17.6,0,79,0,0,0,100,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25106,38,0,0,1,0,0,0,0,14,65804,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1340,213,3,3,15,34.05,56.74,-22.69,4.21,11.57,24.26,-63.84,90,11.35,21,75,0,67,0,0,0,33,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25107,59,0,0,0,0,1,0,0,12,96259,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,151,151,1,2,2,75.32,65.26,10.06,75.32,75.32,62.26,36.63,70,75.32,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
25108,68,0,0,0,0,0,1,1,13,84102,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,779,125,2,4,9,30.38,74.66,-44.28,17.5,12.89,50.24,-187.93,90,15.19,50,78,0,50,0,0,0,50,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25109,72,0,0,0,0,0,1,1,18,112920,0,0,0,0,1,0,0,0,0,1,2,1,0,1,1,0,114,114,1,2,2,10.95,37.29,-26.34,10.95,10.95,37.04,-73.18,70,10.95,75,87,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
25110,47,0,0,0,1,0,0,1,13,103317,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,994,994,1,2,11,20.36,30.28,-9.92,20.36,0,11,-30.85,70,20.36,0,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25111,32,0,1,0,0,0,0,0,17,49575,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,878,878,1,2,10,24.45,71.37,-46.92,24.45,0,10,-28.05,70,24.45,68,88,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25112,46,0,0,0,1,0,0,1,15,61864,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,811,206,2,2,9,10.35,33.69,-23.34,4.21,6.15,18.83,-63.82,90,5.18,56,80,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25113,64,0,0,0,0,1,0,0,15,175057,0,0,0,0,0,1,0,1,2,2,1,0,0,1,0,0,1089,6,12,17,12,534.4,540.21,-5.81,98.55,435.85,393.03,215.45,90,44.53,11,100,25,47,24,0,0,29,6,0,.,0,.,0,.,6,5,2,6,4,3,3,2,5,5,6,4,0,1
25114,71,0,0,0,0,0,1,0,16,241820,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1249,33,65,205,14,7539.81,6150.12,1389.69,1425.21,2887.34,2382.59,2539.38,90,116,1,99,100,52,30,8,5,4,3,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
25115,33,0,1,0,0,0,0,1,15,43354,0,1,0,0,0,0,1,0,0,1,1,1,0,2,0,0,479,479,1,1,6,35.89,34.96,0.93,35.89,0,6,-16.83,70,35.89,0,98,100,0,0,100,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25116,54,0,0,0,1,0,0,1,15,65013,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,611,122,2,2,7,8.38,31.04,-22.66,4.17,4.21,15.86,-42.71,80,4.19,67,74,50,50,0,0,50,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25117,59,0,0,0,0,1,0,0,15,73807,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,321,321,1,1,4,17,20.6,-3.6,17,17,17.6,-1.68,70,17,0,81,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25118,69,0,0,0,0,0,1,1,20,88075,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,53,53,1,2,1,55.55,96.58,-41.03,55.55,55.55,93.58,-106.68,70,55.55,52,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25119,70,0,0,0,0,0,1,1,15,127201,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,935,4,19,35,11,1090.83,919.19,171.64,99.87,714.64,605.23,550.42,90,57.41,3,98,84,37,49,9,0,6,11,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
25120,65,0,0,0,0,0,1,1,18,157651,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1272,5,11,22,14,152.03,352.04,-200.01,8.35,86.35,198.62,-564.85,90,13.82,63,77,73,36,0,0,64,0,0,0,.,0,.,1,106,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25121,59,0,0,0,0,1,0,1,20,110012,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,433,71,5,7,5,196.22,174.21,22.01,196.22,140.54,117.42,84.74,80,39.24,0,91,20,71,0,0,0,29,29,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25122,38,0,0,1,0,0,0,0,15,56876,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1133,56,3,3,13,58.11,72.51,-14.4,25.37,32.74,39.2,-32.5,90,19.37,8,86,33,0,0,33,0,67,0,0,.,0,.,0,.,6,3,4,4,5,3,4,5,3,6,6,5,0,0
25123,74,0,0,0,0,0,1,0,14,177569,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,411,21,4,10,5,268.52,284.76,-16.24,235.98,67.76,117.66,-182.9,80,67.13,21,99,50,20,20,40,20,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25124,26,0,1,0,0,0,0,0,15,30329,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,582,582,1,1,7,4.17,21.93,-17.76,4.17,0,7,-19.63,70,4.17,72,74,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25125,72,0,0,0,0,0,1,1,20,162015,0,0,0,0,0,1,0,0,2,2,1,1,0,2,1,0,533,12,17,47,6,1692.88,1364.58,328.3,665.38,1380.56,1110.49,989.89,80,99.58,0,98,100,36,28,19,11,6,17,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
25126,67,0,0,0,0,0,1,0,15,152939,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,486,0,12,27,6,887.05,754.86,132.19,331.96,865.89,726.69,510.21,80,73.92,0,95,75,52,19,7,7,15,15,0,.,1,253,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25127,61,0,0,0,0,1,0,1,15,159567,0,0,0,0,0,1,0,0,1,1,2,0,1,1,0,0,1245,122,4,8,14,173.24,153.58,19.66,63.7,87.96,84.36,18.11,90,43.31,0,92,100,0,0,0,50,50,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
25128,30,0,1,0,0,0,0,1,13,53998,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,800,800,1,1,9,4.21,20.86,-16.65,4.21,0,9,-25.24,70,4.21,62,73,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
25129,33,0,1,0,0,0,0,1,13,32004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,257,257,1,1,3,15.35,25.81,-10.46,15.35,15.35,22.81,-20.92,70,15.35,38,90,0,0,100,0,0,0,0,0,.,0,.,1,257,.,.,.,.,.,.,.,.,.,.,.,.,1,0
25130,55,0,0,0,0,1,0,1,14,117332,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,577,29,11,22,7,898.62,731.38,167.24,318.6,642.6,521.08,445.41,80,81.69,0,100,91,36,36,0,0,27,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25131,75,0,0,0,0,0,1,1,20,174753,0,0,0,0,0,1,0,0,2,1,2,2,0,2,1,0,770,33,8,23,9,675.69,557.05,118.64,189.42,486.27,398.02,443.98,90,84.46,0,98,75,26,61,0,0,13,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25132,56,0,0,0,0,1,0,1,12,111265,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,200,200,1,2,3,103.14,88.52,14.62,103.14,103.14,85.52,49.42,70,103.14,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
25133,60,0,0,0,0,1,0,1,20,79922,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,229,229,1,1,3,10.18,14.14,-3.96,10.18,10.18,11.14,-2.69,70,10.18,0,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25134,29,0,1,0,0,0,0,1,15,79592,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,1259,47,10,15,14,470.9,393.22,77.68,73.85,341.15,286.92,272.83,90,47.09,0,93,100,60,20,0,20,0,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25135,63,0,0,0,0,1,0,1,20,111958,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,966,32,5,6,11,47.46,136.12,-88.66,11.92,31.34,87.87,-284.4,90,9.49,69,82,100,83,17,0,0,0,0,0,.,0,.,0,.,5,2,6,4,2,2,5,4,6,6,6,6,1,0
25136,57,0,0,0,0,1,0,0,16,123705,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1299,0,50,115,15,4294.47,3541.32,753.15,574.47,1586.3,1284.06,1520.56,90,85.89,0,100,48,56,28,10,4,2,6,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
25137,33,0,1,0,0,0,0,0,17,62567,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,325,129,2,2,4,9.33,27.89,-18.56,9.33,9.33,27.39,-50.66,70,4.67,68,74,100,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25138,32,0,1,0,0,0,0,1,15,32519,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,745,51,3,3,9,23.32,64.92,-41.6,4.21,19.12,55.31,-182.09,90,7.77,65,80,100,67,33,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25139,51,0,0,0,1,0,0,1,15,122505,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,175,19,2,4,2,80.66,72.52,8.14,80.66,80.66,66.52,39.66,70,40.33,0,91,0,0,0,50,50,0,100,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25140,35,0,0,1,0,0,0,0,18,27256,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,737,737,1,1,9,12.33,40.18,-27.85,12.33,0,9,-25.24,70,12.33,65,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
25141,50,0,0,0,1,0,0,0,15,105861,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,326,226,2,2,4,11.07,37.68,-26.61,11.07,11.07,31.68,-57.82,70,5.53,69,76,0,0,50,0,50,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25142,35,0,0,1,0,0,0,0,18,31812,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,483,30,4,4,6,79.7,81.76,-2.06,44.27,45.61,42.49,11.44,80,19.93,0,84,0,75,0,0,25,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25143,69,0,0,0,0,0,1,1,20,106951,0,0,0,0,1,0,0,0,1,2,0,0,0,1,2,0,549,39,21,37,7,1100.27,1271.31,-171.04,596.92,868.01,983.37,-422.84,80,52.39,26,99,52,68,30,0,3,0,0,1,128,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25144,28,0,1,0,0,0,0,0,15,36520,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1417,107,15,15,16,175.72,391.81,-216.09,44.08,41.16,119.49,-394.08,90,11.71,62,92,60,40,53,0,0,7,0,0,.,0,.,1,341,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25145,28,0,1,0,0,0,0,1,19,67256,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,430,430,1,1,5,25.29,25.48,-0.19,25.29,0,5,-14.02,70,25.29,0,85,100,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25146,63,0,0,0,0,1,0,1,18,69219,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1300,143,3,5,15,52.68,60.64,-7.96,10.18,20.36,31.28,-54.94,90,17.56,0,81,67,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
25147,61,0,0,0,0,1,0,0,17,133339,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,352,6,3,5,4,198.27,163.37,34.9,198.27,198.27,162.62,100,70,66.09,0,99,100,40,40,0,0,20,20,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25148,35,0,0,1,0,0,0,1,16,41179,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,664,14,4,4,8,72.29,80,-7.72,54.83,46.52,50.13,-13.25,80,18.07,13,86,25,50,0,25,25,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25149,70,0,0,0,0,0,1,0,12,116364,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1193,23,21,44,14,1293.64,1195.11,98.53,160.7,458.56,464.04,-27.56,90,61.6,5,97,0,34,34,0,14,18,16,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
25150,39,0,0,1,0,0,0,1,16,29984,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,747,499,2,2,9,20.07,46.48,-26.41,20.07,0,9,-25.24,70,10.03,58,85,50,0,0,0,50,50,50,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25151,72,0,0,0,0,0,1,0,17,132959,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,740,7,3,6,9,32.36,93.52,-61.16,8.41,23.94,66.8,-215.61,90,10.79,64,76,0,67,0,0,0,33,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25152,64,0,0,0,0,1,0,0,20,164716,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,22,10,2,5,1,87.22,71.26,15.96,87.22,87.22,70.76,46.17,70,43.61,0,85,100,40,0,0,60,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25153,66,0,0,0,0,0,1,0,17,188243,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,310,12,2,4,4,147.98,122.9,25.08,147.98,147.98,122.4,71.75,70,73.99,0,100,100,50,50,0,0,0,50,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25154,40,0,0,1,0,0,0,0,20,117414,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1350,58,12,21,15,351.71,491.62,-139.91,36.55,164.38,200.68,-182.61,90,29.31,35,90,100,48,33,0,19,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
25155,53,0,0,0,1,0,0,0,19,79503,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,976,152,5,7,11,186.72,196.5,-9.78,30.59,156.13,165.28,-46.04,90,37.34,14,100,60,29,57,0,0,14,0,0,.,0,.,1,185,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25156,36,0,0,1,0,0,0,1,16,113928,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1104,8,31,49,13,732.6,1348.45,-615.85,57.83,296.05,561.51,-1335.54,90,23.63,56,93,74,29,49,0,10,12,6,0,.,0,.,1,224,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25157,21,1,0,0,0,0,0,0,15,29788,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,804,15,3,3,9,89.16,92.54,-3.38,32.17,56.99,66.05,-45.57,90,29.72,14,95,100,67,0,0,0,33,33,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25158,42,0,0,1,0,0,0,0,15,156361,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,247,30,2,6,3,243.08,200.71,42.37,243.08,243.08,197.46,127.96,70,121.54,0,100,50,67,0,33,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25159,25,0,1,0,0,0,0,1,19,103228,0,0,0,0,1,0,1,0,1,2,1,0,0,1,1,0,907,12,19,19,10,545.68,583.7,-38.02,174.97,262.73,282.13,-97.58,90,28.72,21,100,100,47,26,11,0,16,5,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25160,29,0,1,0,0,0,0,0,13,94147,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,683,176,2,2,8,30.61,60.42,-29.81,5.16,25.46,45.71,-74.24,80,15.31,55,87,50,50,0,0,50,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25161,40,0,0,1,0,0,0,0,15,86248,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,473,473,1,1,6,4.17,18.18,-14.01,4.17,0,6,-16.83,70,4.17,72,74,100,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25162,26,0,1,0,0,0,0,1,20,29984,0,1,0,0,0,0,1,0,1,2,0,0,0,1,2,0,449,83,3,3,5,86.32,93.13,-6.81,43.05,55.6,67.8,-44.73,80,28.77,22,100,100,67,33,0,0,0,33,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25163,69,0,0,0,0,0,1,1,16,163783,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,405,401,2,4,5,121.18,102.44,18.74,121.18,0,5,-14.02,70,60.59,0,100,100,0,0,50,50,0,50,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
25164,34,0,1,0,0,0,0,0,15,147221,0,0,0,0,0,1,0,0,1,1,0,0,2,1,0,0,117,117,1,2,2,33.6,29.13,4.47,33.6,33.6,28.88,13.24,70,33.6,0,97,100,0,0,100,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
