CUSTID,AGE,AGEGRP1,AGEGRP2,AGEGRP3,AGEGRP4,AGEGRP5,AGEGRP6,SEX,EDUC,INCOME,INCGRP1,INCGRP2,INCGRP3,INCGRP4,INCGRP5,INCGRP6,KIDHOME,TEENHOME,GOURMAGS,WINEMAGS,STYLMAGS,HOUSMAGS,SPRTMAGS,TRAVMAGS,CULTMAGS,COMPMAGS,FIRSTPUR,LASTPUR,NPURCH,TBOTTLES,TOTCAT,TOTCREV,TOTCCOST,TOTCPROF,REV1STYR,REVLSTYR,COSTLAST,LTV,PROBSTAY,AVGPURCH,AVGDISC,AVGQUAL,PCTWEB,PERCDR,PERCSR,PERCDW,PERCSW,PERCDE,PERCEX,TOTLCOMP,DATELATE,TOTWCOMP,DATEWRNG,TOTPCOMM,DATELIKE,WINELOVR,WINEKNOW,COMPKNOW,KNOWALTW,STATUS,PARTIES,TRAVEL,CULTURAL,SATISWWW,TRUSTWWW,VALUEWWW,LOYALWWW,FACEBOOK,WINETAST
15232,68,0,0,0,0,0,1,0,13,109074,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,675,675,1,2,8,61.14,59.92,1.22,61.14,0,8,-22.44,70,61.14,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15233,49,0,0,0,1,0,0,0,16,114804,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,606,448,2,2,7,8.64,29.02,-20.38,8.64,0,7,-19.63,70,4.32,67,78,100,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15234,66,0,0,0,0,0,1,1,17,131900,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1345,20,25,46,15,617.14,539.69,77.45,153.1,240.22,207.18,166.22,90,24.69,0,83,64,63,0,4,13,20,4,0,.,0,.,2,139,2,1,3,2,3,5,3,4,3,2,3,3,0,0
15235,48,0,0,0,1,0,0,1,14,34574,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,562,141,4,4,7,152.7,141.16,11.54,87.3,65.4,59.32,22.29,80,38.18,0,100,0,50,25,25,0,0,25,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15236,37,0,0,1,0,0,0,1,14,40627,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1389,148,6,6,16,81.93,200.29,-118.36,51.82,17.88,56.27,-193.13,90,13.65,63,89,17,50,33,0,0,17,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15237,42,0,0,1,0,0,0,0,12,115090,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,369,369,1,1,5,34.17,35.34,-1.17,34.17,0,5,-14.02,70,34.17,0,95,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15238,66,0,0,0,0,0,1,0,16,63450,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,754,91,7,8,9,69.74,194.42,-124.68,32.19,37.55,103.36,-331.09,90,9.96,68,85,14,63,38,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15239,28,0,1,0,0,0,0,0,20,33914,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1334,1334,1,1,15,11.44,24.4,-12.96,11.44,0,15,-42.07,70,11.44,0,81,100,0,0,0,100,0,100,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15240,74,0,0,0,0,0,1,1,18,113189,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,63,63,1,1,1,15.66,16.53,-0.87,15.66,15.66,13.53,5.97,70,15.66,0,79,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15241,52,0,0,0,1,0,0,1,19,86071,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1082,84,12,12,12,228.41,292.79,-64.38,44.97,101.96,152.57,-254.63,90,19.03,29,93,100,33,50,0,17,0,8,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15242,32,0,1,0,0,0,0,0,17,93565,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,835,680,2,3,10,90.23,85.38,4.85,90.23,0,10,-28.05,70,45.11,5,97,100,33,67,0,0,0,67,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15243,58,0,0,0,0,1,0,0,14,96213,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1438,598,3,3,16,46.48,62.19,-15.71,11.57,0,16,-44.88,70,15.49,0,78,0,33,33,0,0,33,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15244,25,0,1,0,0,0,0,1,19,32169,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,56,56,1,1,1,5.48,21.52,-16.05,5.48,5.48,18.52,-36.59,70,5.48,75,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15245,64,0,0,0,0,1,0,0,17,113063,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1097,79,28,61,13,2234.35,1824,410.35,1144.94,399.78,332.83,336.82,90,79.8,0,99,79,44,43,7,0,7,7,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15246,67,0,0,0,0,0,1,0,20,28076,0,1,0,0,0,0,0,0,1,2,0,0,0,1,1,0,908,676,2,2,10,97.32,93.85,3.47,97.32,0,10,-28.05,70,48.66,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15247,63,0,0,0,0,1,0,1,13,137136,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1107,23,20,34,13,1112.7,1055.4,57.3,116.25,421.56,379.62,211,90,55.64,11,100,30,56,26,0,9,9,15,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15248,49,0,0,0,1,0,0,0,14,91847,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1323,9,40,83,15,3092.05,2603.64,488.41,261.82,1035.18,871.15,825.23,90,77.3,0,100,30,51,36,5,2,6,8,1,142,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
15249,70,0,0,0,0,0,1,0,18,152722,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,260,4,10,25,3,809.62,681.2,128.42,809.62,809.62,678.7,367.22,70,80.96,0,96,100,72,20,0,8,0,0,0,.,1,251,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15250,60,0,0,0,0,1,0,1,17,115840,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,0,250,46,2,4,3,201.16,169.92,31.24,201.16,201.16,163.92,104.46,70,100.58,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15251,69,0,0,0,0,0,1,0,17,146430,0,0,0,0,0,1,0,0,2,2,0,0,1,2,1,0,405,1,2,4,5,76.12,99.9,-23.78,34.48,41.64,66.32,-90.46,80,38.06,0,85,0,100,0,0,0,0,0,0,.,1,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15252,34,0,1,0,0,0,0,1,19,29385,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,593,593,1,1,7,23.86,26.34,-2.48,23.86,0,7,-19.63,70,23.86,0,82,100,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15253,68,0,0,0,0,0,1,0,14,83361,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1231,37,4,5,14,108.02,112.41,-4.39,55.68,40.77,46.61,-29.38,90,27.01,0,90,0,80,0,0,0,20,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15254,38,0,0,1,0,0,0,1,20,78965,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,194,194,1,1,3,12.29,15.83,-3.54,12.29,12.29,12.83,-1.51,70,12.29,0,86,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15255,66,0,0,0,0,0,1,0,16,148924,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1372,42,41,105,16,3420.75,2768.38,652.37,478.75,940.39,768.3,865.78,90,83.43,0,99,95,38,43,2,8,10,3,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
15256,33,0,1,0,0,0,0,1,20,50399,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,665,89,2,2,8,17.07,32.39,-15.32,6.89,10.18,16.14,-21.85,80,8.54,33,83,100,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
15257,48,0,0,0,1,0,0,0,20,135854,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1287,53,5,9,15,112.21,106.01,6.2,31.32,40.72,47.56,-34.41,90,22.44,0,81,100,67,0,11,22,0,11,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15258,32,0,1,0,0,0,0,1,16,51024,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,458,458,1,1,6,42.57,43.06,-0.49,42.57,0,6,-16.83,70,42.57,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15259,60,0,0,0,0,1,0,0,14,107895,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,667,25,7,10,8,264.33,312.43,-48.1,71.54,192.79,229.64,-135.06,80,37.76,25,99,71,50,40,0,0,10,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
15260,69,0,0,0,0,0,1,0,12,98509,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1073,308,7,7,12,268.23,233.83,34.4,30.93,30.57,36.46,-29.63,90,38.32,0,98,71,71,0,14,0,14,29,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15261,35,0,0,1,0,0,0,0,20,24334,1,0,0,0,0,0,1,0,1,2,0,0,1,1,2,0,467,199,2,2,6,22.01,26.85,-4.84,22.01,10.18,14.14,-14.51,80,11.01,0,85,50,50,0,0,50,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
15262,49,0,0,0,1,0,0,1,13,97511,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1182,666,2,4,13,42.09,83.77,-41.68,31.78,0,13,-36.46,70,21.05,54,85,50,0,0,0,50,50,50,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15263,28,0,1,0,0,0,0,0,20,27584,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,744,744,1,1,9,10.18,17.39,-7.21,10.18,0,9,-25.24,70,10.18,0,87,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15264,55,0,0,0,0,1,0,0,20,104789,0,0,0,0,1,0,0,0,1,1,0,1,0,2,1,1,63,63,1,2,1,55.98,48.78,7.2,55.98,55.98,45.78,28.61,70,55.98,0,92,0,0,100,0,0,0,100,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15265,59,0,0,0,0,1,0,0,13,156061,0,0,0,0,0,1,0,0,2,2,1,1,0,1,0,0,1061,2,42,125,12,4696.51,3887.01,809.5,260.34,2743,2206.45,2699.37,90,111.82,0,100,7,69,21,7,2,2,8,0,.,0,.,0,.,6,4,1,5,4,6,6,1,5,4,5,2,0,1
15266,26,0,1,0,0,0,0,0,16,41631,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,310,310,1,1,4,7.87,46.25,-38.38,7.87,7.87,43.25,-99.23,70,7.87,44,89,0,0,0,0,100,0,0,1,310,0,.,0,.,4,3,2,2,2,2,2,4,6,6,6,6,1,0
15267,85,0,0,0,0,0,1,0,17,210515,0,0,0,0,0,1,0,0,2,1,1,0,1,2,2,0,113,113,1,3,2,68.61,59.9,8.71,68.61,68.61,56.9,32.85,70,68.61,0,96,0,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
15268,63,0,0,0,0,1,0,0,17,140367,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1425,8,20,28,16,871.76,790.59,81.17,121.38,202.66,183.45,96.65,90,43.59,6,98,85,57,36,0,4,4,18,0,.,0,.,0,.,6,3,3,4,4,6,6,5,6,4,3,3,0,0
15269,31,0,1,0,0,0,0,1,17,44288,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,402,81,2,2,5,44.57,73.19,-28.62,44.57,19.11,34.98,-58.15,80,22.29,48,100,100,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15270,46,0,0,0,1,0,0,0,15,137109,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,232,85,4,5,3,215.53,179.16,36.37,215.53,215.53,175.41,112.53,70,53.88,0,98,75,60,20,20,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15271,65,0,0,0,0,0,1,0,16,93479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,382,258,2,2,5,19.85,35.47,-15.62,19.85,4.17,16.93,-46.75,80,9.93,36,76,0,0,50,0,50,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15272,60,0,0,0,0,1,0,0,17,87840,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,898,4,17,24,10,144.82,421.69,-276.87,62.69,55.88,145.62,-451.47,90,8.52,66,78,0,63,13,0,25,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15273,48,0,0,0,1,0,0,1,20,40394,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,81,81,1,1,1,32.9,30.32,2.58,32.9,32.9,27.32,15.65,70,32.9,0,96,0,0,0,100,0,0,100,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15274,40,0,0,1,0,0,0,1,12,97037,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,716,700,2,2,8,20.36,30.28,-9.92,20.36,0,8,-22.44,70,10.18,0,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
15275,73,0,0,0,0,0,1,0,17,84132,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,981,52,20,41,11,1430.23,1212.47,217.76,222.19,1145.46,927.4,1097.05,90,71.51,0,99,5,44,41,15,0,0,10,0,.,0,.,1,143,6,6,2,6,3,6,4,3,4,4,4,3,0,1
15276,69,0,0,0,0,0,1,1,19,127174,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,626,32,4,7,7,288.93,244.65,44.28,118.48,170.45,143.37,99.26,80,72.23,0,100,50,71,0,0,0,29,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15277,35,0,0,1,0,0,0,1,17,46229,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,982,595,3,3,11,38.54,79.25,-40.71,33.06,0,11,-30.85,70,12.85,48,86,67,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
15278,34,0,1,0,0,0,0,1,20,109845,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1183,52,9,13,14,347.92,355.89,-7.97,30.72,167.11,162.39,23.77,90,38.66,16,98,100,8,46,15,15,15,23,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15279,60,0,0,0,0,1,0,1,20,120076,0,0,0,0,1,0,0,0,1,2,2,0,0,1,1,0,939,5,22,26,11,745.61,818.19,-72.58,115.59,412.49,424.05,-58.15,90,33.89,22,98,59,58,19,8,4,12,12,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15280,48,0,0,0,1,0,0,0,20,110409,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,748,748,1,1,9,4.17,23.93,-19.76,4.17,0,9,-25.24,70,4.17,72,74,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15281,66,0,0,0,0,0,1,0,20,190663,0,0,0,0,0,1,0,0,2,2,1,0,1,1,1,0,836,20,54,160,10,6300.8,5182.39,1118.41,2635.12,2970.17,2386.13,2938.29,90,116.68,0,100,20,64,23,1,6,6,9,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
15282,32,0,1,0,0,0,0,0,18,27802,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,220,220,1,1,3,10.18,14.14,-3.96,10.18,10.18,11.14,-2.69,70,10.18,0,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
15283,34,0,1,0,0,0,0,0,13,93464,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1410,40,14,14,16,334.49,464.32,-129.83,80.31,78.46,128.84,-253.47,90,23.89,37,98,100,71,29,0,0,0,7,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15284,68,0,0,0,0,0,1,1,15,122117,0,0,0,0,1,0,0,0,2,1,1,1,0,2,0,0,457,457,1,2,6,71.36,66.08,5.28,71.36,0,6,-16.83,70,71.36,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15285,44,0,0,1,0,0,0,1,19,82573,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1360,789,3,3,15,66.81,89.2,-22.39,33.89,0,15,-42.07,70,22.27,26,99,100,33,33,0,33,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15286,48,0,0,0,1,0,0,0,16,92174,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,849,17,16,22,10,603.73,554.92,48.81,83.31,459.16,412.35,235.5,90,37.73,12,95,81,68,14,0,14,5,9,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15287,48,0,0,0,1,0,0,1,13,142266,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,802,802,1,2,9,20.36,28.28,-7.92,20.36,0,9,-25.24,70,20.36,0,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15288,33,0,1,0,0,0,0,1,17,116369,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1068,17,14,18,12,290.02,522.53,-232.51,70.26,182.08,323.43,-711.14,90,20.72,53,93,86,56,28,0,17,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15289,38,0,0,1,0,0,0,0,20,60142,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1213,10,7,7,14,50.37,142.89,-92.52,10.65,39.72,111.66,-361.92,90,7.2,67,79,100,71,14,0,14,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15290,69,0,0,0,0,0,1,0,15,90849,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,655,13,10,18,8,571.19,494.96,76.23,203.37,367.82,302.26,240.3,80,57.12,0,93,0,28,11,22,28,11,11,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
15291,37,0,0,1,0,0,0,0,20,41365,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1055,1055,1,1,12,17,25.85,-8.85,17,0,12,-33.66,70,17,0,81,100,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15292,50,0,0,0,1,0,0,0,16,162794,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,583,54,15,22,7,251.78,503.09,-251.31,190.05,158.96,323.26,-602.21,80,16.79,60,86,80,32,45,0,9,14,14,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15293,42,0,0,1,0,0,0,0,19,94065,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,2,305,169,2,2,4,37.16,49.7,-12.54,37.16,37.16,49.2,-33.76,70,18.58,38,89,100,50,50,0,0,0,50,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15294,32,0,1,0,0,0,0,0,20,33082,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1253,741,3,3,14,46.62,103.86,-57.24,38.85,0,14,-39.27,70,15.54,60,93,100,33,33,0,0,33,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15295,44,0,0,1,0,0,0,1,17,27049,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,630,630,1,1,7,5.48,27.52,-22.05,5.48,0,7,-19.63,70,5.48,75,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
15296,67,0,0,0,0,0,1,1,12,102622,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1159,33,8,13,13,379.78,338.9,40.88,53.88,257.85,225.61,162.2,90,47.47,4,98,38,23,69,8,0,0,0,0,.,0,.,0,.,3,6,2,5,6,6,2,4,4,4,5,2,0,0
15297,28,0,1,0,0,0,0,1,20,31414,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1018,111,6,7,12,127.55,115.55,12,44.87,82.68,78.15,22.79,90,21.26,0,86,100,43,0,57,0,0,14,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15298,56,0,0,0,0,1,0,0,18,130521,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,161,161,1,2,2,115.72,94.83,20.89,115.72,115.72,94.58,59.3,70,115.72,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15299,72,0,0,0,0,0,1,0,14,117369,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1109,1109,1,2,13,23.14,34.52,-11.38,23.14,0,13,-36.46,70,23.14,0,73,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15300,62,0,0,0,0,1,0,1,16,160465,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,616,616,1,2,7,44.6,42.93,1.67,44.6,0,7,-19.63,70,44.6,0,100,100,0,0,0,100,0,100,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15301,56,0,0,0,0,1,0,0,20,125198,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,526,45,27,59,6,1914.86,1736.96,177.9,1266.45,1334.79,1228.54,389.44,80,70.92,9,99,89,42,41,0,3,14,10,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15302,75,0,0,0,0,0,1,1,20,191636,0,0,0,0,0,1,0,0,1,2,2,2,0,1,1,1,307,109,3,7,4,179.52,148.35,31.17,179.52,179.52,147.6,89.53,70,59.84,0,93,100,0,57,0,43,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15303,52,0,0,0,1,0,0,1,14,97844,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,50,50,1,2,1,37.32,33.86,3.46,37.32,37.32,30.86,18.12,70,37.32,0,81,0,0,0,0,100,0,100,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15304,49,0,0,0,1,0,0,0,16,122771,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1048,1048,1,1,12,19.53,27.87,-8.34,19.53,0,12,-33.66,70,19.53,0,86,100,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15305,70,0,0,0,0,0,1,1,13,121649,0,0,0,0,1,0,0,0,0,0,2,2,0,2,0,0,1172,28,32,65,13,1439.22,1257.63,181.59,306.79,586.47,482.16,524.78,90,44.98,0,87,3,65,3,9,20,3,12,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15306,30,0,1,0,0,0,0,1,17,54542,0,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,1269,107,13,13,14,531.48,450.68,80.8,74.98,219.1,189.28,150.02,90,40.88,0,100,77,62,23,15,0,0,0,0,.,0,.,0,.,6,5,2,5,2,4,3,3,5,5,5,3,0,0
15307,74,0,0,0,0,0,1,0,16,139002,0,0,0,0,0,1,0,0,2,1,0,0,2,1,0,0,987,5,48,94,11,3488.78,2893.78,595,1312.12,1540.96,1243.78,1495.1,90,72.68,0,99,40,47,34,6,0,13,12,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15308,64,0,0,0,0,1,0,1,17,95486,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1331,1331,1,1,15,4.21,26.86,-22.65,4.21,0,15,-42.07,70,4.21,62,73,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15309,67,0,0,0,0,0,1,1,18,118677,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,0,964,493,2,4,11,55.11,61.09,-5.98,40.2,0,11,-30.85,70,27.56,0,81,0,75,0,0,25,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15310,45,0,0,0,1,0,0,1,20,174949,0,0,0,0,0,1,0,1,1,2,2,1,0,2,1,0,393,229,2,4,5,138.14,116.02,22.12,138.14,61.42,54.14,26.68,80,69.07,0,100,100,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15311,30,0,1,0,0,0,0,0,13,28518,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,49,49,1,1,1,19.77,28.52,-8.75,19.77,19.77,28.27,-23.84,70,19.77,42,92,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15312,26,0,1,0,0,0,0,1,20,34860,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,368,368,1,1,5,4.21,14.11,-9.9,4.21,0,5,-14.02,70,4.21,62,73,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15313,40,0,0,1,0,0,0,0,16,32866,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,863,863,1,1,10,4.17,22.18,-18.01,4.17,0,10,-28.05,70,4.17,72,74,100,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15314,45,0,0,0,1,0,0,1,17,157940,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,28,28,1,2,1,83.1,67.73,15.37,83.1,83.1,67.48,43.81,70,83.1,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15315,29,0,1,0,0,0,0,1,15,30508,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1369,64,2,2,16,18.67,67.68,-49.01,12.22,6.44,36.62,-151.82,90,9.33,72,83,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
15316,31,0,1,0,0,0,0,1,13,31884,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,643,643,1,1,8,12.22,41.56,-29.34,12.22,0,8,-22.44,70,12.22,68,88,0,100,0,0,0,0,0,0,.,0,.,1,643,.,.,.,.,.,.,.,.,.,.,.,.,1,0
